Date,Name,Year,Letterboxd URI,Rating
2022-09-25,Resident Evil: Apocalypse,2004,https://boxd.it/28yS,2.5
2022-09-25,Resident Evil: Extinction,2007,https://boxd.it/20Oy,2.5
2022-09-25,Resident Evil: Afterlife,2010,https://boxd.it/1bVo,2.5
2022-09-25,Resident Evil: Retribution,2012,https://boxd.it/2qmK,2
2022-09-25,Resident Evil: The Final Chapter,2016,https://boxd.it/5lqS,1.5
2022-09-25,Drive,2011,https://boxd.it/IG,3.5
2022-09-25,Dark Shadows,2012,https://boxd.it/bQ2,3
2022-09-25,Obsessed,2009,https://boxd.it/1IOU,2
2022-09-25,Suicide Squad,2016,https://boxd.it/9row,1.5
2022-09-25,Catwoman,2004,https://boxd.it/2aBY,5
2022-09-25,Chicago,2002,https://boxd.it/28zm,2
2022-09-25,Sinister,2012,https://boxd.it/2TnW,3
2022-09-25,The New Mutants,2020,https://boxd.it/bjle,2.5
2022-09-25,Maleficent,2014,https://boxd.it/3v1u,3
2022-09-25,Maleficent: Mistress of Evil,2019,https://boxd.it/eSig,2.5
2022-09-25,The Invitation,2015,https://boxd.it/9OUU,3.5
2022-09-25,Folklore: The Long Pond Studio Sessions,2020,https://boxd.it/sRk4,3.5
2022-09-25,Run,2020,https://boxd.it/jVM4,3
2022-09-25,I Love You Phillip Morris,2009,https://boxd.it/1ZvK,3
2022-09-25,Freaky,2020,https://boxd.it/ka42,2.5
2022-09-25,John Wick: Chapter 2,2017,https://boxd.it/ayGu,3
2022-09-25,Soul,2020,https://boxd.it/ioLA,3.5
2022-09-25,"Yes, God, Yes",2019,https://boxd.it/jaGS,3
2022-09-25,American Hustle,2013,https://boxd.it/5dz8,2.5
2022-09-25,Vox Lux,2018,https://boxd.it/fcFk,2.5
2022-09-25,Æon Flux,2005,https://boxd.it/20vc,3
2022-09-25,A Star Is Born,2018,https://boxd.it/aXgc,3
2022-09-25,Queen of the Damned,2002,https://boxd.it/1SCu,2
2022-09-25,Step Up 2: The Streets,2008,https://boxd.it/20mk,2.5
2022-09-25,Step Up,2006,https://boxd.it/1XS8,1.5
2022-09-25,Step Up 3D,2010,https://boxd.it/ZS8,2.5
2022-09-25,Step Up Revolution,2012,https://boxd.it/31yo,1.5
2022-09-25,Step Up All In,2014,https://boxd.it/79Wc,1.5
2022-09-25,Promising Young Woman,2020,https://boxd.it/loRE,3.5
2022-09-25,Cat People,1982,https://boxd.it/21SQ,1.5
2022-09-25,Nocturnal Animals,2016,https://boxd.it/bkFu,3.5
2022-09-25,Lemony Snicket's A Series of Unfortunate Events,2004,https://boxd.it/1T7s,4
2022-09-25,Gerald's Game,2017,https://boxd.it/buKa,3.5
2022-09-25,The Haunting of Hill House,2018,https://boxd.it/kfJ0,4
2022-09-25,Hush,2016,https://boxd.it/d5ys,4
2022-09-25,Split,2016,https://boxd.it/dgSy,3.5
2022-09-25,The Sixth Sense,1999,https://boxd.it/29Js,3.5
2022-09-25,Glass,2019,https://boxd.it/g3uO,2
2022-09-25,Unbreakable,2000,https://boxd.it/1XV2,3
2022-09-25,The Visit,2015,https://boxd.it/9ssO,2.5
2022-09-25,On the Rocks,2020,https://boxd.it/l8aY,2.5
2022-09-25,The Craft,1996,https://boxd.it/1Zai,3.5
2022-09-25,The House Bunny,2008,https://boxd.it/1RyG,2.5
2022-09-25,Pieces of a Woman,2020,https://boxd.it/nOrQ,3.5
2022-09-25,Malcolm & Marie,2021,https://boxd.it/r5cO,2.5
2022-09-25,Dark Phoenix,2019,https://boxd.it/anyO,2.5
2022-09-25,Mean Girls,2004,https://boxd.it/1VNg,3.5
2022-09-25,The Science of Sleep,2006,https://boxd.it/2aEe,3
2022-09-25,Ex Machina,2014,https://boxd.it/7T2k,3.5
2022-09-25,Edge of Tomorrow,2014,https://boxd.it/4pD0,3
2022-09-25,A Bigger Splash,2015,https://boxd.it/azgs,3
2022-09-25,Zombieland,2009,https://boxd.it/1En6,3
2022-09-25,The Girl on the Train,2016,https://boxd.it/bCJY,3
2022-09-25,The Island,2005,https://boxd.it/28qE,3
2022-09-25,Where the Wild Things Are,2009,https://boxd.it/1K0C,3.5
2022-09-25,Uncle Boonmee Who Can Recall His Past Lives,2010,https://boxd.it/168Q,2.5
2022-09-25,"I, Robot",2004,https://boxd.it/27y8,3
2022-09-25,Bound,1996,https://boxd.it/1Z1g,2.5
2022-09-25,The Queen's Gambit,2020,https://boxd.it/s1Ym,3.5
2022-09-25,Kiki's Delivery Service,1989,https://boxd.it/1JAY,3.5
2022-09-25,Jumanji,1995,https://boxd.it/1ZLI,3
2022-09-25,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,3
2022-09-25,Justice League,2017,https://boxd.it/4w68,2
2022-09-25,Zack Snyder's Justice League,2021,https://boxd.it/tLOk,3.5
2022-09-25,I Care a Lot,2020,https://boxd.it/mcHk,3.5
2022-09-25,Only Lovers Left Alive,2013,https://boxd.it/4O1U,2.5
2022-09-25,mid90s,2018,https://boxd.it/fxIa,4
2022-09-25,Lick the Star,1998,https://boxd.it/3f8Y,3
2022-09-25,Framing Britney Spears,2021,https://boxd.it/uaGq,3
2022-09-25,To Kill a Dead Man,1994,https://boxd.it/7hMO,2.5
2022-09-25,Martyrs,2008,https://boxd.it/1Yqu,4
2022-09-25,The Royal Tenenbaums,2001,https://boxd.it/1YHU,3.5
2022-09-25,Shiva Baby,2020,https://boxd.it/oIv0,4
2022-09-25,The Cameraman's Revenge,1912,https://boxd.it/3b1k,2.5
2022-09-25,Modern Times,1936,https://boxd.it/25MC,3
2022-09-25,Billie Eilish: The World's a Little Blurry,2021,https://boxd.it/olni,2.5
2022-09-25,A Letter to Uncle Boonmee,2009,https://boxd.it/mEm,2
2022-09-25,Burrow,2020,https://boxd.it/s2KU,4
2022-09-25,The Platform,2019,https://boxd.it/mUm6,3
2022-09-25,Koko-di Koko-da,2019,https://boxd.it/kIni,3
2022-09-25,Inside Out,2015,https://boxd.it/4KHC,3.5
2022-09-25,Bad Education,2004,https://boxd.it/2b2K,3
2022-09-25,Atomic Blonde,2017,https://boxd.it/blDk,2
2022-09-25,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,3.5
2022-09-25,The Bird Game,2019,https://boxd.it/vapG,3.5
2022-09-25,Waves,2019,https://boxd.it/jpmy,3.5
2022-09-25,Faults,2014,https://boxd.it/79FA,3
2022-09-25,Other People,2018,https://boxd.it/u8ic,2.5
2022-09-25,Marcy Learns Something New,2020,https://boxd.it/pW6A,3
2022-09-25,Miss Peregrine's Home for Peculiar Children,2016,https://boxd.it/8KPu,3
2022-09-25,Nerve,2016,https://boxd.it/aJIc,2
2022-09-25,Lights Out,2016,https://boxd.it/bAHc,3
2022-09-25,Skhizein,2008,https://boxd.it/x4k,3
2022-09-25,Yuki's Sun,1972,https://boxd.it/d1ws,2.5
2022-09-25,Juno,2007,https://boxd.it/210a,4
2022-09-25,Cruella,2021,https://boxd.it/bbKg,3
