Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-12-26,Scary Movie 4,2006,https://boxd.it/3AepfL,0.5,,,2022-12-26
2022-12-28,Gravity,2013,https://boxd.it/3AJyTH,3,,,2022-12-27
2022-12-30,Possessor,2020,https://boxd.it/3BvKOb,3,,,2022-12-29
2023-01-02,Nightcrawler,2014,https://boxd.it/3D5tbn,3.5,,,2023-01-02
2023-01-03,Knives Out,2019,https://boxd.it/3Dtg7l,4,Yes,,2023-01-03
2023-01-03,Glass Onion: A Knives Out Mystery,2022,https://boxd.it/3DwCkx,3.5,,,2023-01-03
2023-01-04,Being John Malkovich,1999,https://boxd.it/3DVNzj,4,Yes,,2023-01-04
2023-01-05,Drop Dead Gorgeous,1999,https://boxd.it/3Ej7j7,3,,,2023-01-05
2023-01-06,A Quiet Place,2018,https://boxd.it/3EwxC1,3,Yes,,2023-01-06
2023-01-06,A Quiet Place Part II,2020,https://boxd.it/3EDscB,3,,,2023-01-06
2023-01-07,"The Adventures of Priscilla, Queen of the Desert",1994,https://boxd.it/3F5V4x,3.5,,,2023-01-07
2023-01-08,Adaptation.,2002,https://boxd.it/3FxDIv,3.5,Yes,,2023-01-08
2023-01-09,Good Bye Lenin!,2003,https://boxd.it/3FZrDJ,3.5,,,2023-01-09
2023-01-10,Seven Psychopaths,2012,https://boxd.it/3GkMFX,3.5,,,2023-01-10
2023-01-11,The Menu,2022,https://boxd.it/3GFw4X,4,,,2023-01-11
2023-01-12,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/3GYPev,3.5,,,2023-01-12
2023-01-13,Barbarian,2022,https://boxd.it/3Hhbc3,3,,,2023-01-13
2023-01-15,Spider-Man,2002,https://boxd.it/3HDgvj,3.5,Yes,,2023-01-14
2023-01-16,Moon,2009,https://boxd.it/3Iq56b,2.5,,,2023-01-16
2023-01-18,V for Vendetta,2005,https://boxd.it/3ILeU7,4,,,2023-01-17
2023-01-19,"Night Is Short, Walk on Girl",2017,https://boxd.it/3Jj1lr,4,,,2023-01-19
2023-01-20,Creep,2014,https://boxd.it/3JAtXH,2.5,,,2023-01-20
2023-01-22,Pearl,2022,https://boxd.it/3KdMrD,3.5,,,2023-01-22
2023-01-25,Puss in Boots: The Last Wish,2022,https://boxd.it/3LcNZ9,3.5,,,2023-01-25
2023-01-27,Turning Red,2022,https://boxd.it/3LMJaD,4,Yes,,2023-01-27
2023-01-28,Marcel the Shell with Shoes On,2021,https://boxd.it/3LYvON,4,,,2023-01-28
2023-01-28,Van Helsing,2004,https://boxd.it/3M6HIj,1.5,,,2023-01-28
2023-01-28,Hansel & Gretel: Witch Hunters,2013,https://boxd.it/3M77R7,2,Yes,,2023-01-28
2023-02-02,After Hours,1985,https://boxd.it/3NFYVN,2,,,2023-02-02
